artist_name,track_title,entry_date,stream_duration_ms,product_type,ip_address,client_name_from_session,country_name,region_name,city_name,postal_code,time_zone
NxWorries,What More Can I Say,2023-05-04 13:55:13.006000+00:00,156000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"The Internet feat. Tyler, the Creator and Steve Lacy;The Internet feat. Steve Lacey","Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",2023-05-04 13:57:49.249000+00:00,440000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Frank Ocean Feat. Earl Sweatshirt,Super Rich Kids,2023-05-04 14:05:09.476000+00:00,305000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Anderson .Paak & BJ The Chicago Kid,The Waters,2023-05-04 14:10:14.482000+00:00,174000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Kaytranada feat. Craig David,GOT IT GOOD,2023-05-04 14:13:08.968000+00:00,228000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Anderson .Paak,Heart Don't Stand a Chance,2023-05-04 14:16:57.327000+00:00,312000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Frank Ocean,Lost,2023-05-04 14:22:09.839000+00:00,234000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller Feat. Anderson .Paak,Dang! (feat. Anderson .Paak),2023-05-04 14:26:04.180000+00:00,305000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Phony Ppl,Why iii Love The Moon.,2023-05-04 14:31:09.772000+00:00,332000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Loyle Carner & Jordan Rakei,Ottolenghi,2023-05-04 14:36:41.821000+00:00,198000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Frank Ocean,White Ferrari,2023-05-04 14:39:59.615000+00:00,249000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Domo Genesis feat. Anderson .Paak,Dapper (feat. Anderson .Paak),2023-05-04 14:44:08.655000+00:00,193000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Steve Lacy,Some,2023-05-04 14:47:21.930000+00:00,118000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Anderson .Paak & ScHoolboy Q,Am I Wrong,2023-05-04 14:49:20.486000+00:00,253000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Internet feat. Kaytranada,Girl (feat. KAYTRANADA),2023-05-04 14:53:34.368000+00:00,416000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Anderson .Paak,Lite Weight,2023-05-04 15:00:30.808000+00:00,206000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
D'Angelo and The Vanguard,Really Love,2023-05-04 15:03:57.370000+00:00,188000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Come Back to Earth,2023-05-04 15:07:05.589000+00:00,14000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Circles,2023-05-04 15:07:19.640000+00:00,141000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Woods,2023-05-04 15:09:40.968000+00:00,286000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Complicated,2023-05-04 15:14:27.611000+00:00,232000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,I Can See,2023-05-04 15:18:19.813000+00:00,221000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Hand Me Downs,2023-05-04 15:22:00.971000+00:00,298000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mac Miller,Everybody,2023-05-04 15:26:59.488000+00:00,37000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Beef Rap,2023-05-04 15:27:36.744000+00:00,251000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Hoe Cakes,2023-05-04 15:31:47.123000+00:00,234000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,2023-05-04 15:35:41.328000+00:00,173000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Gumbo,2023-05-04 15:38:34.402000+00:00,49000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Poo-Putt Platter,2023-05-04 15:39:24.180000+00:00,73000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,One Beer,2023-05-04 15:40:37.722000+00:00,259000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Deep Fried Frenz,2023-05-04 15:44:56.481000+00:00,300000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Guinnesses feat. Angelika & 4ize,2023-05-04 15:49:56.300000+00:00,282000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Fig Leaf Bi-Carbonate,2023-05-04 15:54:38.254000+00:00,199000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Kookies,2023-05-04 15:57:57.679000+00:00,242000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Kon Karne,2023-05-04 16:01:59.491000+00:00,172000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Potholderz feat. Count Bass D,2023-05-04 16:04:51.256000+00:00,200000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Fillet-O-Rapper,2023-05-04 16:08:11.967000+00:00,64000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Kon Queso,2023-05-04 16:09:15.848000+00:00,240000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
MF DOOM,Vomitspit,2023-05-04 16:13:16.492000+00:00,168000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Madvillain,Curls,2023-05-04 16:16:35.683000+00:00,67000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
King Geedorah featuring Hassan Chop,I Wonder,2023-05-04 16:17:42.019000+00:00,218000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Dangerdoom,El Chupa Nibre,2023-05-04 16:21:20.777000+00:00,155000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Lente In Bed,2023-05-05 04:44:01.381000+00:00,6000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Zakmuitdeheup,2023-05-05 04:44:07.712000+00:00,223000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
De Jeugd Van Tegenwoordig,BPM69,2023-05-05 04:47:50.899000+00:00,12000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ze Kan Me Wel Schieten Part 1,2023-05-05 04:48:02.741000+00:00,1000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Broertje Ik Heb Je,2023-05-05 04:48:03.199000+00:00,9000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
De Jeugd Van Tegenwoordig,Ik Was Een Klootzak,2023-05-05 04:48:12.296000+00:00,309000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
Joey Bada$$,Cruise Control,2023-05-05 04:54:32.035000+00:00,7000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
Joey Bada$$,Head High,2023-05-05 04:54:39.169000+00:00,181000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
Joey Bada$$,Head High,2023-05-05 04:57:49.973000+00:00,4000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
Joey Bada$$,Written in the Stars,2023-05-05 04:57:53.743000+00:00,234000.0,TRACK,92.69.39.233,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,Rotterdam,3031,Europe/Amsterdam
Joey Bada$$ feat. Westside Gunn,Brand New 911,2023-05-05 05:01:47.302000+00:00,179000.0,TRACK,92.65.113.13,TIDAL_iOS_2.50.0_BOOMBOX,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Fall Out Boy,"Sugar, We're Goin Down",2023-05-05 05:07:05.301000+00:00,200000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Yellowcard,Ocean Avenue,2023-05-05 05:10:25.285000+00:00,19000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave,2023-05-05 05:10:44.411000+00:00,0.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Come See About Me,2023-05-05 05:10:44.443000+00:00,136000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Come See About Me,2023-05-05 05:13:00.271000+00:00,162000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Isley Brothers,This Old Heart Of Mine (Is Weak For You),2023-05-05 05:15:42.025000+00:00,158000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,Baby I Need Your Loving,2023-05-05 05:18:20.760000+00:00,166000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,Ain't Too Proud To Beg,2023-05-05 05:21:07.072000+00:00,153000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Martha Reeves & The Vandellas,Jimmy Mack,2023-05-05 05:23:41.103000+00:00,175000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Stop! In The Name Of Love,2023-05-05 05:26:36.654000+00:00,173000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Velvelettes,Needle In A Haystack,2023-05-05 05:29:30.057000+00:00,150000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Isley Brothers,Twist and Shout,2023-05-05 05:32:00.088000+00:00,150000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Elgins,Heaven Must Have Sent You,2023-05-05 05:34:31.130000+00:00,156000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Marvin Gaye,I Heard It Through The Grapevine,2023-05-05 05:37:07.460000+00:00,196000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,Reach Out I'll Be There,2023-05-05 05:40:24.208000+00:00,180000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Smokey Robinson & The Miracles,The Tracks Of My Tears,2023-05-05 05:43:24.096000+00:00,176000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Martha Reeves & The Vandellas,Dancing In The Street,2023-05-05 05:46:20.214000+00:00,159000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,Get Ready,2023-05-05 05:48:59.045000+00:00,160000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Velvelettes,He Was Really Sayin' Somethin',2023-05-05 05:51:39.386000+00:00,149000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Baby Love,2023-05-05 05:54:08.172000+00:00,157000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Wilson Pickett,In the Midnight Hour,2023-05-05 05:56:45.736000+00:00,157000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Isley Brothers,It's Your Thing,2023-05-05 05:59:23.357000+00:00,169000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mary Wells,My Guy,2023-05-05 06:02:12.658000+00:00,174000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Marvin Gaye & Kim Weston,It Takes Two,2023-05-05 06:05:07.163000+00:00,180000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Miracles,Shop Around,2023-05-05 06:08:07.384000+00:00,169000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",2023-05-05 06:10:56.600000+00:00,162000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Martha Reeves & The Vandellas,Quicksand,2023-05-05 06:13:39.467000+00:00,163000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Stevie Wonder,Uptight (Everything's Alright),2023-05-05 06:16:22.418000+00:00,175000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Smokey Robinson & The Miracles,I Second That Emotion,2023-05-05 06:19:18.056000+00:00,166000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,The Way You Do The Things You Do,2023-05-05 06:22:04.994000+00:00,161000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Wilson Pickett,Mustang Sally,2023-05-05 06:24:46.798000+00:00,189000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,You Can't Hurry Love,2023-05-05 06:27:55.603000+00:00,167000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Drifters,Under the Boardwalk,2023-05-05 06:30:43.302000+00:00,162000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Mary Wells,You Beat Me to the Punch,2023-05-05 06:33:25.208000+00:00,162000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
James Brown,Papa's Got A Brand New Bag,2023-05-05 06:36:08.349000+00:00,127000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Miracles,You Really Got A Hold On Me,2023-05-05 06:38:15.897000+00:00,170000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Marvin Gaye,How Sweet It Is (To Be Loved By You),2023-05-05 06:41:06.167000+00:00,179000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,It's The Same Old Song,2023-05-05 06:44:05.717000+00:00,164000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Fontella Bass,Rescue Me [Single Version],2023-05-05 06:46:50.578000+00:00,172000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Martha Reeves & The Vandellas,Nowhere To Run,2023-05-05 06:49:43.004000+00:00,177000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Stevie Wonder,I Was Made To Love Her,2023-05-05 06:52:40.076000+00:00,156000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,My Girl,2023-05-05 06:55:16.762000+00:00,176000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Contours,Do You Love Me,2023-05-05 06:58:12.871000+00:00,174000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Smokey Robinson & The Miracles,Going To A Go-Go,2023-05-05 07:01:06.909000+00:00,168000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Drifters,Up on the Roof,2023-05-05 07:03:55.051000+00:00,155000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Wilson Pickett,Land of 1000 Dances,2023-05-05 07:06:30.353000+00:00,147000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Where Did Our Love Go,2023-05-05 07:08:57.492000+00:00,153000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Marvelettes,Please Mr. Postman,2023-05-05 07:11:30.388000+00:00,149000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Solomon Burke,Everybody Needs Somebody to Love,2023-05-05 07:13:59.819000+00:00,166000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Marvin Gaye & Tammi Terrell,Ain't Nothing Like The Real Thing,2023-05-05 07:16:45.851000+00:00,137000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,Standing In The Shadows Of Love,2023-05-05 07:19:03.987000+00:00,159000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Crystals,Then He Kissed Me,2023-05-05 07:21:43.964000+00:00,159000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,I Can't Get Next To You,2023-05-05 07:24:23.137000+00:00,175000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Stevie Wonder,For Once In My Life,2023-05-05 07:27:18.191000+00:00,169000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Diana Ross & The Supremes,Someday We'll Be Together,2023-05-05 07:30:08.746000+00:00,212000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Smokey Robinson & The Miracles,You've Really Got A Hold On Me,2023-05-05 07:33:40.857000+00:00,195000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Supremes,Love Is Like An Itching In My Heart,2023-05-05 07:36:56.392000+00:00,176000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Marvelettes,Don't Mess With Bill,2023-05-05 07:39:52.136000+00:00,169000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Jr. Walker & The All Stars,(I'm A) Road Runner,2023-05-05 07:42:41.673000+00:00,163000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Arthur Conley,Sweet Soul Music,2023-05-05 07:45:25.064000+00:00,141000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Crystals,Da Doo Ron Ron (When He Walked Me Home),2023-05-05 07:47:46.366000+00:00,140000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Four Tops,Bernadette,2023-05-05 07:50:06.796000+00:00,183000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,2023-05-05 07:53:10.565000+00:00,147000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Sam & Dave,Soul Man,2023-05-05 07:55:38.279000+00:00,159000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
The Temptations,Just My Imagination (Running Away With Me),2023-05-05 07:58:17.591000+00:00,228000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Stevie Wonder,My Cherie Amour,2023-05-05 08:02:05.517000+00:00,72000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
"Anderson .Paak, Talib Kweli & Timan Choir",The Dreamer,2023-05-05 08:03:17.618000+00:00,311000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
NxWorries,Suede,2023-05-05 08:08:28.369000+00:00,175000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Kendrick Lamar,untitled 08 | 09.06.2014.,2023-05-05 08:11:23.661000+00:00,235000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
Kaytranada feat. Anderson .Paak,GLOWED UP,2023-05-05 08:15:19.313000+00:00,298000.0,TRACK,92.65.113.13,Tidal Web Player with Widevine DRM Flac OAuth,Netherlands,South Holland,The Hague,2525,Europe/Amsterdam
